Symbol	GSM753773	GSM753777	GSM753778	GSM753779	GSM753775	GSM753770	GSM712085	GSM712090	GSM712093	GSM712100	GSM712101	GSM712104	GSM712110	GSM712113	GSM712115	GSM712118	GSM712123	GSM712128	GSM712136	GSM712138	GSM712139	GSM712151	GSM712152	GSM712157	GSM712163	GSM712091	GSM712096	GSM712097	GSM712102	GSM712103	GSM712106	GSM712107	GSM712108	GSM712111	GSM712117	GSM712119	GSM712121	GSM712124	GSM712125	GSM712129	GSM712133	GSM712135	GSM712145	GSM712147	GSM712148	GSM712149	GSM712150	GSM712153	GSM712155	GSM712156	GSM712158	GSM712159	GSM712398	GSM712399	GSM712401	GSM712402	GSM712403	GSM712406	GSM712408	GSM712410	GSM712411	GSM712412	GSM712413	GSM712415	GSM712416	GSM712418	GSM712421	GSM712422	GSM712423	GSM712426	GSM712428	GSM712429	GSM712434	GSM712440	GSM712441	GSM712445	GSM712446	GSM712447	GSM712448	GSM712449	GSM712450	GSM712451	GSM712452	GSM712454	GSM712457	GSM712461	GSM712462	GSM712463	GSM712464	GSM712465	GSM712466	GSM712467	GSM712469	GSM712470	GSM712471	GSM712472
ADRM1	8.37307	8.06387	8.53742	9.04264	8.22756	8.31233	9.48473	9.91319	9.05668	9.34739	9.17039	9.46744	9.25069	8.6208	9.63601	9.55545	9.71353	9.76662	9.75373	10.3731	9.7724	10.1304	9.68382	9.73278	8.8932	9.16049	9.02122	9.40289	8.52537	8.79079	9.7367	9.11696	8.79555	9.3206	9.71196	9.45662	9.06052	9.94689	8.90331	9.1851	9.2511	9.34984	8.81488	9.84501	9.24534	9.07456	9.94816	10.1271	9.02752	8.91751	8.56054	9.30048	9.04245288356041	7.93443381748165	8.74858547000571	9.4869425917334	9.53186007269985	9.58436295608117	9.0245900045403	9.06843660516583	10.0497497042402	8.94098697125804	8.95237994821841	8.90944062121505	8.73078208433788	10.3162799224253	8.61929154217744	9.39666142965844	8.57135477358311	9.87588038222106	9.99442088662591	9.21183045748291	8.73991431391186	9.38639882639127	8.97223585453967	9.26384252070797	8.38183869991605	8.28392751541202	10.0033448894669	9.11278889928569	8.76359266811669	8.81987337936737	9.3924968949993	8.15470795427409	8.49291278861057	7.53837169805924	8.7899630965119	9.3498104147431	8.44284913267247	8.31309413136408	9.87424431503354	9.35010788150447	9.27886459215702	9.0064445320969	8.2495701044741	9.49274319358006
AGPAT6	6.47114	8.97281	6.35936	5.7114	7.15575	7.10906	7.64221	7.59518	7.50626	8.59895	8.69222	7.85688	8.12319	8.15105	7.989	8.06694	7.64338	7.7991	7.4273	8.17798	8.26303	7.34426	8.07898	7.89158	8.04354	7.87463	7.64158	8.53671	7.61892	7.62301	7.95801	7.75001	7.86068	6.86335	7.045	8.06465	8.17798	7.59162	7.47089	7.33022	7.57054	6.47115	7.68898	7.89552	8.49252	7.41749	6.90571	8.56048	7.2899	8.46523	7.90429	7.55799	7.42754695461528	7.23555733370425	7.29313317617549	7.60357134435372	8.1999807535002	7.56006679086852	7.53338324984018	7.62678967264074	7.24014488255613	7.40369731226608	7.9646970171247	8.18216366774522	6.56040201720128	8.81168199215293	7.49170249253462	8.14668381745044	7.09976869352904	9.26291722539971	7.98579693600304	6.55929371029212	7.98913588593193	7.67325438761752	7.34491495847601	7.08649706902178	6.82660611342245	7.93877105297098	7.65688230960487	7.10300943904825	8.08731223720233	8.36409435126543	7.66856863435598	6.98129208785906	7.65900071901353	6.59616245152369	8.04396200493232	7.93307519720994	7.47144432573918	7.42772933423324	7.18291977011944	7.89810039816491	8.57449028438949	8.33411394791236	8.11161081399574	7.78954243787192
AGR3	4.9218	4.14531	4.0938	2.55308	2.2779	2.23013	3.02999	2.47772	5.17032	5.97589	2.66241	3.13909	4.32349	5.23122	3.02088	2.03798	2.84231	2.07404	2.42349	4.03821	3.05988	2.73035	3.38296	2.3424	5.59365	5.19099	2.95255	5.72696	4.43677	6.65495	3.34185	2.23428	6.61802	2.38766	3.56111	2.27604	5.68612	3.56476	7.19501	5.27466	4.23583	6.45985	2.46812	2.15236	5.87399	2.74176	3.69775	2.02234	4.91374	2.84436	4.89605	2.98654	5.69405828682129	4.20403013079083	5.73032930974081	1.99316547302979	1.60800130978992	1.73940806736938	5.52876565450299	3.34952284410615	3.20392631824864	6.18565037063903	4.96329919597967	4.41737977215585	3.78195207266087	1.04507838819365	1.38497132092596	3.32336074999929	4.85883715925385	2.4736144426909	1.54060223971548	3.01987859496271	4.95937674526066	2.44950208530181	4.08335654002443	3.29752475037026	5.43837226524917	2.17732500013669	2.48799055067056	4.54800390298853	4.74989365270417	5.3994552185667	4.47009527374296	5.78364109837309	6.06873152486019	5.82729117347659	5.33245677885074	4.21371047828977	4.23708679385747	6.37221367989677	5.57932893253644	7.27056669837165	5.71790976862811	4.29810372915157	4.12900976692031	6.31181166561801
AGT	5.40963	5.15467	5.54929	5.02716	4.88928	5.01065	7.96659	7.25652	6.17545	7.3655	5.88793	7.4893	6.36568	10.3522	5.62178	7.29477	6.0461	6.96394	6.88887	6.7557	6.34349	7.45728	9.65924	6.05781	6.66557	6.42842	6.28525	6.63639	5.76123	5.31468	7.29207	5.8464	6.32741	6.56023	6.47205	6.59693	5.82047	5.92321	5.7908	5.57534	7.04167	5.63396	5.71468	7.2036	6.60383	6.01441	7.16391	6.56329	5.49773	7.18873	7.28978	5.34635	7.01106723821458	6.32315288070524	6.1408226523205	7.42586588960739	6.3010292386913	6.27148304932711	6.41675290461039	6.13340010497026	6.18454629985102	6.68845479218402	6.05215790240307	5.29670752764525	6.30544087618165	5.99552661521235	8.94181973132266	5.58038760009625	4.60662007867183	7.97873439444462	6.78261772532384	5.0356092791434	5.9916909778691	5.83689093833366	5.54138977195451	8.08247987548634	4.67109282241069	5.15694894649681	6.83135519231669	6.18640520941668	6.40406781046157	4.76949721117922	6.05959354066575	5.32952644511801	5.98514552165196	4.60430298717096	6.4786467385997	7.68754013825635	8.31956939058371	4.32135600581628	6.19388012041666	5.63055197654443	5.75617237226385	7.40977715822565	6.46589618988871	6.65557042014909
ALG3	8.29785	7.79474	8.46137	7.81578	7.56769	7.71909	8.97816	9.00974	8.41255	9.22493	8.93684	7.62728	9.26845	9.00898	9.30113	8.7644	8.27712	8.1214	9.26387	9.19397	9.31128	8.91316	8.96514	8.89851	8.80277	8.5553	7.80299	8.53013	7.41434	8.08018	9.29811	8.87749	8.2611	8.44956	8.57764	8.00687	8.6758	8.63931	8.54546	8.82975	9.12144	8.4956	8.73993	8.90366	8.68884	8.59975	8.73735	9.3106	8.72567	8.53453	8.48711	8.99254	8.77659842715772	8.18118432018215	7.83509826301311	8.77448940094726	8.7042999798701	8.2344372319961	8.45110109537243	7.83334931444834	8.51406324370402	7.89712163748272	9.17389266950984	9.16553372416353	9.07512851526421	9.21080062819277	9.4301907937436	8.55797985656193	8.17381558836148	8.79367639549602	8.15768925380106	8.84802240016295	8.15464145372864	9.1374991074636	8.43317437258358	8.63269596804202	7.24396650803804	8.73867453511731	9.07204213544404	8.67537802897187	8.53742971092593	9.30390641943474	8.8169399833906	8.42737455050483	8.75414501396594	6.51125993872832	8.20070567254476	9.15846077040896	7.96248859009086	7.91463684296222	8.99861201555569	8.5389600409201	8.02338029195974	8.3559505774996	7.40823907396689	8.46743318858753
ALKBH6	5.43918	5.43152	5.55635	5.50301	5.70241	5.59221	6.50371	6.50809	6.34544	6.72109	6.78112	6.42651	6.22787	6.62569	6.37958	6.37661	7.7137	6.81458	6.73679	6.52819	6.59941	6.24514	6.80232	6.90254	6.79795	6.77791	6.12345	6.33294	6.38205	6.43886	7.1843	6.30544	6.55801	6.41178	6.64416	6.7141	6.62942	7.02163	6.25267	6.53346	7.16941	6.98236	6.5537	6.10171	7.62501	6.06243	6.10199	6.94243	6.1611	6.4186	6.56578	6.68375	6.34036501449512	4.92073617202959	6.6477146138604	6.40973893881345	6.44814825779454	6.71311101980046	6.31531415346369	6.52172484304084	5.65494103614796	6.24377886066812	6.71659322456935	6.97849404789917	6.14268985584685	7.35084980611834	7.00930855820327	6.33027862826797	6.71209037357509	6.88118743791309	6.41988536305386	6.09865197312293	6.63446122243394	6.47723667521749	6.50029127230813	6.3912172117237	6.38405767864282	6.20449899049481	6.81257899826379	6.56947007308337	6.27779039517814	7.11002232544168	6.49806986581763	6.22004883592834	6.34027495747524	5.36885990297894	6.73813186182526	7.59500939653075	6.24681078033759	6.16425851210938	7.92631416318552	6.87830561327676	6.48921425886224	6.85864316393513	5.90948720285382	6.67998504598597
AMACR	6.51715	6.8688	6.70184	6.14495	6.48843	7.12999	8.22456	7.90363	9.41265	8.90043	7.42816	7.79125	8.35905	6.97277	7.09973	9.18472	7.9548	6.36006	9.79064	7.13242	7.99274	8.12287	10.514	7.8298	7.5584	8.88165	6.94108	7.55107	8.66823	8.01002	8.55391	8.21643	6.17484	7.03826	7.29446	8.58958	8.6531	6.91639	7.86696	7.30661	8.14333	8.02354	6.39571	7.45964	8.80709	7.92216	7.80692	9.86052	7.94523	7.91472	9.76506	7.70787	8.2676436192728	6.03580745685383	7.52527403585354	8.64517309572509	9.36980599742677	5.84755218911122	7.88286307454318	7.96380964067179	6.4503979489458	6.63769351647523	6.97053176818556	7.81483099276471	6.90715600966361	8.54179798017004	8.3246095282228	7.43928015749267	6.98865943887888	8.83240942250063	7.71890836405025	6.94870747444889	6.64743269641635	8.75024249684168	7.57498887652621	7.59254783598209	6.33177426333695	6.95978549542814	7.71351745544537	7.61149302907923	7.07518648402484	7.69326896576244	7.61421810375862	7.93072960369418	7.10754378380488	7.99654608127679	8.27855576614114	7.7481851446275	8.30123312673396	6.84024950220924	9.50712606496638	7.05082668602127	7.94152326905471	8.79480339192507	9.33224735945433	6.87904034786279
ANKH	6.87115	7.18988	7.65111	7.12948	7.2905	8.24139	9.15704	8.70837	8.6918	9.6627	8.81594	7.54785	9.03822	7.47843	7.9437	8.20634	8.19849	8.47978	9.25925	8.92796	8.81933	8.72962	7.85751	8.38789	9.4696	8.7048	8.1502	7.9985	7.41596	7.96582	8.96735	8.52767	8.1411	7.84388	8.6959	8.2397	7.19497	8.19286	8.48696	8.54765	9.27051	7.92042	8.34751	8.26464	8.51333	8.61267	7.9836	8.11394	8.76326	8.08101	8.49499	8.70989	8.42011186240517	7.5462649569395	7.37357499681362	8.52400122756502	9.69640023991768	7.14315835023983	8.4689817558444	8.64282694984097	7.8486094982505	8.05743844117993	8.28368924440182	8.34606020439052	7.64631521155936	8.7005186292019	9.20268362305668	8.48520170615016	7.84495709217445	9.70118454180643	7.39162698467191	8.08070648499985	8.33691168565691	9.11248202891025	8.63460028439812	7.9393011916148	7.1559125989335	7.81479265221734	8.50997505471068	7.31584831036571	7.57284700499456	7.66609421570919	7.38177832419848	8.37889685198794	8.1773377141236	7.17191083768832	8.44130281906363	9.15810793228833	7.98973473493962	7.54768857847713	8.88281220019226	7.92870571328557	8.62906916465357	9.28425013574537	8.03235002883649	8.04537266519709
ANXA9	4.96655	5.05691	5.94276	4.81197	4.83472	5.02471	6.46966	5.75202	5.478	5.38742	6.41901	5.8095	5.44987	5.79769	5.58943	6.28076	5.96179	5.77885	6.71574	5.70809	5.74117	6.06073	7.85001	4.99104	5.85841	5.22963	5.7547	5.30713	5.50933	6.07358	5.48752	5.51295	5.17399	5.69718	5.77154	5.83451	5.47429	5.60593	5.57565	5.47569	5.6851	5.67842	5.57312	6.06679	6.23894	5.35917	5.87815	6.23662	5.16135	6.19372	5.95342	5.97943	5.32121797651236	5.53754134538387	5.80333594332505	6.52390795245296	5.74238032179278	4.87011013451487	5.34422073893006	5.26806585242263	5.59857624773196	5.61459097252695	6.04636562129599	5.69489111311853	6.48697441811317	6.72583619033831	5.87646683300062	5.30251902981043	5.62873693523483	4.80149825134086	5.95214603461315	5.51117481120938	5.519374712731	5.58691064197607	5.34811682473592	5.61595007222667	5.00630325025727	5.1102517256239	5.41623037135336	5.41396520518717	6.09214462951476	7.79011318769364	5.54320426079936	5.29075149157706	5.25881264863372	4.61498446921646	5.26986665952475	6.44538596730186	4.81821517764737	4.8004902523969	6.8787009290639	5.57345555494888	6.22037568618299	6.95452736647724	5.64770770187671	6.07737574611118
AP3D1	7.1795	7.8306	7.48391	7.745	7.60438	7.40072	9.15431	9.44436	8.42737	9.04874	8.53734	8.65288	9.39577	8.67097	8.87912	9.04075	8.37726	8.9849	9.50235	9.29504	9.17877	9.41273	9.37743	8.88194	8.67246	8.84812	8.87003	8.93525	8.28903	8.35378	8.52394	9.074	8.51197	8.21476	8.99867	8.46361	9.00002	9.19017	8.91008	8.62394	9.37163	7.82276	8.76429	8.7351	8.6666	8.9091	8.54222	9.47257	9.12213	8.82538	8.86589	8.45049	9.09111018814011	8.55735033762321	8.24620350774435	9.34154125583753	8.99747954979589	9.60980264487654	8.82394710570924	8.65801700267584	8.62757331638137	8.97196108219731	9.06186777469829	9.13432168875424	7.70032796245637	9.59367126656943	8.67917656592335	9.56260978280788	7.85448559153374	8.87833044385309	7.98746649632284	8.20306065129322	8.68828907856279	8.13776289123095	8.93894323979	9.06478515162617	7.65114441966046	8.57053001692093	8.6277792488704	8.46184914583699	8.93798222150787	8.49855661200603	8.68087550895782	7.98233534513792	8.55824271174232	7.2717652917507	9.11958035474807	8.52903462038201	8.25507576581326	8.72283425359705	7.69269129932163	8.21581130457214	8.25540182558755	9.06413303207759	8.53538420546034	8.3051860048098
APBB1IP	4.15096	3.61814	3.7227	3.9693	3.85154	3.44503	5.17239	4.7683	4.15453	4.53371	4.55678	5.2486	5.2854	4.20426	4.98741	5.44388	5.36229	5.55738	4.49157	4.84996	4.44838	5.05733	4.73638	4.25187	6.24731	4.92288	5.40336	5.07744	4.89943	5.42931	4.61422	5.39643	6.43832	5.18117	5.07636	5.46697	6.33341	5.39104	4.22865	4.6711	4.77737	5.06403	6.12821	5.09065	4.56322	5.25054	4.1751	5.01271	5.16763	5.12578	5.70502	5.3675	4.77421711386175	4.3731396617198	5.45865916587386	4.5716083257091	4.28533160460539	7.50726043444691	5.44883514243538	5.87468316796149	4.21452846425234	4.78953791231938	4.16211028204845	5.15344780911908	4.57585370726644	5.01117489825109	5.31954397682538	5.79867563423925	5.33126263335557	5.31819902123559	4.89552041279498	3.94774775156761	5.81522443562669	4.64239977079614	5.05259953041668	5.93291389736649	5.01309292187479	5.71264525755656	5.15174030028334	5.43308161913582	5.0738147429374	4.73931844012315	4.960031500041	4.33558616259961	5.06227151539718	4.62483348126686	4.61588660277825	4.64863334757318	5.48187426888027	5.87127984555602	4.35239225983901	4.83514944971232	4.85045855290396	5.65288244830581	3.75621438031525	5.96131000321009
APLN	5.39811	5.25806	5.52479	5.58156	5.43273	5.39956	6.43231	6.39048	5.24389	7.1682	5.68276	7.46842	7.01187	6.08184	5.77231	6.27589	6.23678	5.96171	6.38947	6.54747	6.33397	6.3262	6.86234	5.8042	6.38202	5.91299	6.14658	5.75847	5.80333	5.58237	6.38075	6.67272	6.16722	6.38641	6.34605	5.43314	5.78606	5.65314	5.71873	6.49383	5.91228	5.79896	5.62697	6.31001	5.56923	5.8204	6.14622	6.56598	6.04243	6.22171	5.70385	6.2964	6.49943614458706	6.22897759548799	5.85392802342288	5.95256671174857	5.96421943035665	7.14353754116253	6.07643196116906	5.47664238913837	5.60975632783248	6.8833354840275	6.72575083625643	5.78599582332118	6.33223537947815	5.43318089811364	6.12611873339612	6.43338307658522	6.15107234792892	6.19805065042546	5.60787719573262	5.94581653331164	6.20951440602909	6.68814719836981	6.61849333533863	5.98790279358172	5.62572370170896	5.91052244325725	6.16713420330763	5.63604318134116	5.12015318328865	5.84474232181741	5.64226846254349	5.67504304587181	5.80872387357928	5.13697089068518	5.95667140812313	5.80552200044823	5.41583829348252	6.24759045142684	5.60295365967209	6.19141594938014	6.51685223483103	5.85230084199562	5.17259041702501	5.90244952378913
APOA2	3.6778	4.11841	4.13534	4.43201	3.47953	4.2958	5.17447	5.26926	4.90623	5.01794	5.27542	5.34537	4.7507	5.04065	5.26577	7.77211	5.38794	4.67161	4.80936	5.012	5.1032	4.94593	12.8946	4.74533	5.00505	5.38409	4.63695	4.51171	4.75153	4.3538	4.9348	5.25745	5.07155	4.83861	5.09673	5.17751	4.47675	4.32459	5.48507	5.24063	5.66889	4.87069	4.67694	4.90993	4.83371	5.05194	5.6425	4.83882	5.4028	4.94158	5.15143	4.86203	4.25141608281107	5.36792087985155	5.12306805715702	4.24238816533435	4.5829630811588	3.19606561372154	4.67277123414455	4.19389908972754	5.58126757894619	4.96278981209941	4.80798065328131	4.76917369206982	5.37464602417478	5.57616484298109	5.22870777557294	3.77042434037778	5.43891432945829	4.83668681406959	5.02839267909686	5.67076171741101	3.99913158312121	4.88794968461128	5.31956264362845	6.04621841293535	4.47538693986381	4.85225670073233	5.822718577664	4.69114108361891	6.49507600272688	5.48287636238838	5.64407048313203	4.98945487850164	4.23809663354832	5.32529340863541	5.1300025444942	5.70038375388533	2.74003802570212	3.71073541352449	4.99531648289232	3.66355473175488	4.61619628462381	4.07125025142794	7.26744705270572	4.78367069578605
APOBEC3F	5.36522	4.62336	5.45764	4.82109	4.29542	4.88634	5.7443	5.49102	4.69437	5.45796	5.25829	5.38534	5.09465	5.20246	5.09002	5.81393	5.84761	5.72229	5.60893	5.336	5.02048	5.43087	5.57417	5.19592	5.74437	5.36294	5.83661	5.8424	5.6365	6.74955	4.73962	5.35873	5.95776	6.07982	5.29173	5.71789	6.49509	5.52522	5.22355	5.08756	5.18646	5.4222	5.21533	5.84415	6.39783	5.099	4.90202	4.98336	5.27742	6.23328	6.8811	5.23217	5.65915781208324	5.35120797559145	6.77041475939134	5.1369844590095	4.49274314021765	7.71191564476483	6.44757086820445	6.18035932243788	4.68472727922756	5.16244447815067	6.09078028482934	5.42183608017748	5.23962687084227	5.36202255096567	5.32540894154827	6.41536445251322	5.2735396615403	5.33855141924964	5.45304805215613	4.57452483507989	6.41173699306168	5.1746038126362	5.40157428953384	4.81548532693393	5.08382692237388	6.09983198271308	5.08564630234801	5.80752203370082	5.88870480223618	5.46294728729491	5.49274669718184	5.48441823108906	5.81342089299585	5.42614156943304	6.32971798776803	6.12906636776333	4.93399363618091	5.29563213265481	5.13586570983286	6.1125224405451	5.35442861716058	5.62955051064078	4.69905630908597	5.60300564381317
APOE	6.94472	6.51278	7.72302	7.61917	7.37384	7.27568	7.73855	7.84487	6.6256	6.9307	7.50896	7.22782	8.08195	7.38148	7.75838	8.99034	7.84382	8.46675	7.25622	6.9773	7.53077	7.06683	6.88542	6.92815	8.62571	6.99741	8.69061	7.6663	7.26034	7.88026	7.13357	8.57199	8.48438	7.90469	8.1349	7.96515	7.74162	8.11864	7.15057	7.44376	7.04512	6.99577	9.21575	8.6786	7.1964	9.04617	7.46243	7.42716	8.37559	7.13034	7.96713	8.72293	7.06630926132845	7.44377677675077	7.86268675704319	7.25365618949466	7.57789943589477	8.75463055176049	7.25356873177561	7.81403527733134	7.3455117824175	7.18249059410722	6.99855451698398	9.02126414922599	7.82946531776384	8.64910656674603	7.36277843495006	7.67307842214153	8.88159417190221	7.47001409246594	7.13981122721053	7.20516713126105	8.62511816380644	7.72756458111004	7.28591559386446	7.9235573295024	8.1147648912667	8.32605024653305	9.8239635886321	8.3739645826129	8.11892537990154	8.13139435184618	8.42460260194319	6.96245946693582	7.98417802276432	7.25811653316624	6.18667201707755	6.85038864695243	7.80533948126574	7.95682874462121	7.83011500367678	7.71755691925868	7.89936902320498	7.31645083177298	6.56185313784469	8.65724013461774
APOL1	5.64334	5.06815	6.80208	4.86789	5.50834	5.39912	6.4406	6.05668	5.09521	6.48536	5.79848	6.68651	4.9984	6.37206	8.89221	5.71161	6.58611	7.04811	5.21637	5.67098	5.08502	6.23196	6.70615	5.57858	8.10909	6.4219	7.31399	7.28143	5.2635	7.32991	5.26169	6.57008	7.45223	6.76253	6.48393	6.87046	7.99114	6.7458	5.46732	6.39281	5.94398	5.85509	8.29691	6.39178	5.85172	7.09435	5.17548	6.55279	5.94817	6.90946	7.49604	6.0958	6.9331390884677	5.40692951622575	7.57800713043933	5.35522742738625	5.43099882992663	9.216716365053	6.23095491099252	7.36361616660004	5.51081672064694	5.4216846161431	6.43744428642641	6.53182588910962	7.10308247831259	5.99240349633117	6.69889845963767	6.89210915651716	7.8313500998665	8.53519297294696	6.72797120129076	5.63817173376929	7.59049291603956	5.49035643694437	6.0733059187934	6.22731853985785	6.24741427507574	7.65516381722149	6.36149060964369	6.12395081702733	7.43602460936926	6.0414352675204	6.10699019877767	6.03437214062976	5.94578685885294	5.24419507266536	6.49260958587035	8.09052584504852	6.23490114833916	7.79125888026401	5.44553520075318	6.67439168775517	5.98302548656283	5.73251688160403	5.90500299712956	6.47879319830104
APOL3	4.00283	3.77344	4.0826	3.42763	3.90021	3.73701	4.73327	4.13477	3.81307	4.32486	4.42288	4.86593	4.26853	4.10358	4.47621	5.03139	4.80556	5.54612	4.43561	4.70097	4.23569	4.87432	5.00712	4.26053	5.30099	4.5139	4.92863	5.02791	4.623	5.64503	4.36746	4.6136	5.51691	5.26851	4.90159	4.96549	5.49741	4.87458	4.41259	4.36049	3.98422	4.57412	5.00821	4.84412	4.95156	4.57727	4.27619	4.85711	4.73261	5.31997	5.19886	4.39678	4.4839250104625	4.29920420039827	5.58660409523404	4.23623443953615	4.38177112101729	6.12505211027062	4.53425801724321	5.57871631486387	4.19917002454092	4.6621236248718	5.17173130599678	5.00233765572162	4.75381142847699	4.00834484698092	4.63249858929546	5.05094839521221	4.47091119194478	4.57346252768771	4.8971468689246	4.17866587195076	5.9647385792588	4.3387144387641	4.6010595680526	4.22884601477081	4.72369722822654	5.78604060924467	4.74603574834464	5.10796665253921	4.97202982778766	4.81448822992918	4.42115906821459	4.43013727817082	4.43425441417799	4.16177949976294	4.47719899619336	4.15922157615453	4.97948958906798	5.02476789421613	3.9161678787016	5.80677915324118	4.27247338914381	4.45284267179451	3.33463260861969	4.81560923230737
AQP1	6.2352	6.15206	7.24089	5.8427	5.84409	6.02869	6.64506	6.8325	8.12477	7.48172	6.99141	6.84997	7.74403	6.41045	5.88592	7.64159	5.92414	7.29494	6.58656	6.0003	6.86791	7.04158	5.96052	6.52618	7.98329	6.14662	8.7826	6.85997	5.58919	6.48135	6.54852	7.08611	8.72959	7.56616	7.20836	6.91262	6.38401	6.72291	6.68411	6.74284	6.44636	6.63335	8.47195	7.70158	7.92636	6.56983	7.63686	6.73752	6.34642	8.90702	8.05503	7.16884	6.53608542919786	7.29960408147775	6.05803096976403	6.2123544021016	6.51160258851144	7.12235140005447	7.28310956639784	6.61837069213496	6.57784508995464	5.78406996579134	5.97242917440271	7.11772368039277	7.037487836163	7.03875494987989	7.26589885660837	6.18642815361593	6.86587656537492	6.73873547685977	6.49190172480877	5.49537738756225	7.20533082094082	8.30814947146455	5.98909998356498	7.83721288560562	8.47927593352616	7.42345067432899	7.26798133045613	8.1653182096202	6.92856013003068	7.50692592232195	8.44240843355461	6.96856786834409	7.10486523076133	6.70302490680365	6.45417479118576	6.46249366819668	8.36953286726297	6.41870662549287	6.93070871415932	6.71401023181011	6.86898374857635	7.20554017016361	5.29602183556426	8.34709944528387
AREG	8.77217	8.11073	8.03896	7.28397	6.77349	10.0016	9.91662	10.384	8.62965	8.89184	10.7277	10.5284	9.17961	6.86301	9.42353	8.66943	10.3935	9.30318	10.5148	10.1853	8.60808	9.80604	7.3385	9.13549	8.50065	8.86105	8.05519	11.2628	6.61341	8.73798	10.7175	9.62586	7.615	8.34659	8.6472	10.5248	8.45546	8.16001	8.52384	8.05639	10.1838	8.34217	7.73122	9.96646	8.39999	9.31887	9.29043	5.42859	6.61825	8.38474	8.96947	8.42835	7.5294071265171	6.1702242730262	6.71410854231694	9.65690738177139	10.1704080476486	6.87673973224264	8.35979821960239	8.74027786014644	9.52375048205073	6.54485086303308	6.38652584600258	9.30854635605007	8.89808028337898	8.42843568902669	7.79006646106447	8.05180233883564	9.16149891317959	10.0658892880563	10.6456548475151	9.07044216982273	6.78574570014153	8.42225863033478	10.3271861870372	10.9160448785805	7.91110963654837	8.17447600696919	7.36675503283947	10.0544967432607	8.65187589328323	8.75530765777582	9.90263098557301	7.0839168175066	7.29343512298544	6.45330288150613	9.97109077310601	10.6228697579239	9.35066741616579	8.56297223637397	10.7686734275553	8.32576691147912	8.57797067837547	8.72743250459254	10.5299525806463	6.64381967649108
ARF1	10.2326	9.85499	10.1872	9.44611	9.64768	8.95926	11.0464	11.2498	11.1576	11.5368	11.0025	10.7099	11.5796	11.4565	10.7327	11.3635	11.297	11.1227	11.6242	11.3001	11.3891	11.1253	11.0653	10.6116	11.2339	11.2011	11.029	11.1616	10.5045	10.5679	11.0647	11.0567	10.7726	10.5254	11.0705	10.4613	11.2153	10.9231	10.3982	11.1899	11.0245	11.4293	10.7972	11.2405	11.4357	10.9716	10.8464	11.3058	11.0498	10.7643	10.9162	11.5107	10.7712603178097	10.5242058993827	9.79008949831858	10.6102189729122	10.7117765778025	10.6645212024658	10.671982577519	10.5874203269164	10.6570598274126	10.4715617531742	11.1932425291497	10.9070158916936	10.9689867567185	10.0991147817705	10.8085671930755	10.9565511316299	10.6340539209987	10.5049306804953	10.151966188397	10.5457609828696	11.6061052820915	10.5043088992409	10.732709880035	10.5615127746485	10.4357057008354	10.9403848190147	11.5974003445295	10.9820441630616	11.1418419454502	11.9594842950261	11.0035992465485	10.8796575164987	11.1723092269173	9.55256905912618	10.7335389217076	11.3030905507658	10.2280307618557	10.7393422134156	11.2780120401704	10.9658778504464	11.4034045931472	10.4624422947759	10.7372696092342	11.0135477466194
ARFGEF2	6.93237	6.98023	7.15145	6.00719	7.32791	7.03191	8.01437	8.21366	8.82507	8.26812	8.56704	8.5625	7.60477	7.69555	7.7051	8.55063	8.7936	7.81265	8.2415	8.55959	8.21885	8.90021	8.69814	8.71677	7.80652	8.33993	7.10782	7.81623	7.72767	7.28745	8.12499	7.54263	7.00064	7.63241	7.52912	8.17254	8.15052	8.37039	7.77328	7.48101	9.20148	7.57458	7.40871	8.04821	8.71696	8.64475	8.12405	8.73242	7.64137	8.2098	7.81845	7.98878	7.7225376991053	7.18483177921406	7.76431575598897	8.62724337162115	8.40281914836148	7.30739587007171	8.3350238334185	8.04319831518646	8.01208267750745	7.61621200703638	7.13258234311147	7.69228174136216	7.13944784259936	9.00213546365705	9.28391944263812	8.79070195942838	6.74766065182369	8.96428566648036	8.451785084709	6.67765643704547	7.54594511227776	8.19525420384425	8.41118908773715	7.840194450329	6.72976259315875	7.11144854468789	7.49189273630965	7.342690507439	7.72517643890847	6.8864750814692	8.15290302700332	7.43528520053214	7.27413103255302	7.80150885321465	9.02900046165313	8.23444128092119	7.76442321598095	7.83041559105843	8.07132895308813	7.92668780387725	8.62854483152407	8.72896022403385	7.52220839404834	7.52809481360925
