Symbol	GSM753769	GSM753776	GSM753780	GSM712086	GSM712088	GSM712089	GSM712094	GSM712095	GSM712099	GSM712112	GSM712114	GSM712122	GSM712126	GSM712127	GSM712130	GSM712131	GSM712134	GSM712137	GSM712140	GSM712142	GSM712143	GSM712144	GSM712146	GSM712154	GSM712161	GSM712162	GSM712164	GSM753771	GSM753772	GSM753774	GSM712082	GSM712083	GSM712084	GSM712087	GSM712092	GSM712098	GSM712105	GSM712109	GSM712116	GSM712120	GSM712132	GSM712141	GSM712160	GSM712400	GSM712404	GSM712405	GSM712407	GSM712409	GSM712414	GSM712417	GSM712419	GSM712420	GSM712424	GSM712425	GSM712427	GSM712430	GSM712431	GSM712432	GSM712433	GSM712435	GSM712436	GSM712437	GSM712438	GSM712439	GSM712442	GSM712443	GSM712444	GSM712453	GSM712455	GSM712456	GSM712458	GSM712459	GSM712460	GSM712468	GSM712473	GSM712474
POFUT1	7.93006	7.55214	5.26847	7.28048	8.08977	7.82325	7.11407	7.42107	8.8719	8.25922	8.60168	8.76663	7.65588	8.03386	9.07974	8.7985	6.91466	8.14035	8.74392	7.99734	7.49352	9.41218	9.16714	6.47077	8.91229	7.69357	7.62179	7.04588	6.16117	5.13665	9.05741	7.44254	8.98013	7.09712	9.05509	8.12125	6.72276	9.30027	7.18345	8.90658	8.80791	8.50256	6.89921	8.4706222432576	8.59975743356441	6.2656795757881	7.69012464395804	6.91449936173213	9.39717662763647	9.30812219474788	7.86144483144752	7.46826512641153	8.33605110022595	7.74805386366405	8.83816278878262	8.61414893052489	7.56794096001595	8.69343367879279	7.3846215957744	8.4505693393118	9.46719270075141	8.38333386874275	8.47949011083638	8.59865521273541	8.58902330571834	8.87094133320871	7.38097675189668	6.91744279235503	6.61465772053381	8.51904480831348	7.75371527064937	8.13786428002957	6.93490297230534	8.3869035612003	9.33204539683187	8.87368436004452
POGK	7.25183	6.68908	5.43804	7.64129	8.37555	7.10452	6.95519	6.777	7.01657	7.37296	7.36768	7.2114	7.47309	7.74766	6.48896	7.71078	6.3011	6.81559	7.2677	7.73566	6.96908	7.78884	7.33299	7.71152	7.29597	6.9035	7.94425	6.20468	6.3102	5.58391	8.19133	7.58077	7.72425	7.06283	7.45995	6.89965	7.34215	7.62812	7.18831	7.29652	6.84373	7.79128	6.67823	6.52218070270533	7.11128188949103	5.6890052803715	7.86397097347522	6.55440906676806	8.18799809443534	7.629655023372	5.94170584025294	6.77904479770993	6.25293009070932	7.17896535733693	7.73419878810516	7.26427879421998	7.49689029713216	8.52746932849293	8.36051157005412	8.07555662401543	7.39880001183991	7.71665989639884	7.96286794369759	8.29358274294928	6.92426109617748	7.36036537823422	8.21390308952976	6.3570444908829	6.41161282309085	7.22335905058765	6.68281509217584	6.74823463779853	7.04622665319162	7.06618559968827	7.79926703545183	7.48097778633333
POLR3G	5.47723	5.72341	5.49106	6.57448	6.10121	6.61557	6.47201	6.0152	6.73031	6.29688	6.23054	4.99957	6.1604	6.225	6.00974	5.26847	6.59781	6.0967	6.10078	6.69151	6.54254	5.9757	6.27686	5.78054	6.76938	5.97888	6.13714	5.6947	6.4174	5.51077	6.40982	7.07673	5.64288	6.60525	6.35567	5.76315	7.02321	6.48169	6.84195	6.19873	6.41355	6.02887	6.96889	6.05853369773822	6.27844468444888	6.86987293620708	6.06970075030603	6.70682881072511	5.64370219530583	6.5314957694266	6.44941922255118	6.25222919037225	6.05231831744066	6.04077731045661	5.72683613053062	6.72160645765665	6.19568470364033	6.83032403294441	5.2524556110565	6.81775142757072	5.70653943221453	6.62372066546006	5.79200735879588	4.96289883806553	6.45002528660509	5.84064722286722	5.82428349341162	5.8200152550745	6.79976293065145	6.31385429917314	5.96744355993336	6.23843156191087	6.46043153536055	6.68432707085117	6.61404943055722	6.46134707893135
PPAP2C	7.66305	8.44066	7.32788	10.2608	9.47375	8.54201	9.21742	9.11758	9.62715	8.43114	8.89427	9.30507	7.01075	9.40109	9.29012	9.73875	9.7338	9.29552	8.98702	9.10488	9.7244	9.80616	9.01404	9.56535	9.78454	9.64197	9.60689	7.46889	8.30482	7.10003	9.67341	9.74802	9.46101	9.23175	9.17288	9.39294	8.8558	9.68249	10.0178	9.72853	9.4389	9.492	9.69604	9.99709178059087	10.2983821983085	9.81127789481437	8.30062006754337	8.79173069969667	9.03647931158629	7.003947323951	9.28501671392735	9.63307784630871	9.50672440398068	9.78372305516751	9.04554340357538	9.29371824223688	9.32344846396112	9.55548921888203	7.9964653967572	8.20952594305294	8.80971385820304	9.49059032024009	9.29226798751863	9.71229801029342	8.69325840432711	9.61440581681116	8.20713302276782	9.32054795452461	9.21866756056715	9.54696897241227	10.4009877196251	9.37420737910007	7.93513775035897	8.43989890504785	10.7974511032282	8.57341298004726
PPDPF	7.6088	8.5914	6.85337	9.66677	9.39306	9.0511	9.60249	9.22601	10.209	9.44232	9.28576	10.0415	8.01924	8.79054	9.63873	9.61384	9.09864	9.61816	9.32813	9.76487	9.23036	9.48318	9.12253	9.19179	9.05825	9.44046	9.83531	9.02691	8.18371	7.51358	10.4205	9.06135	8.75753	9.00552	10.2269	9.44313	8.66067	8.6588	9.8377	9.92647	8.84153	9.37355	8.58985	9.6145501920065	8.32285371844694	8.15269091409804	9.51288404197642	10.1337302075678	10.2639213924984	10.9532764025944	8.56592602439414	9.64136860088733	9.46485470970802	9.59626491322411	9.58431853108628	10.1272694090646	8.7651989925646	10.2303983813973	9.47241262493807	9.14008377816111	9.38366807191422	8.21601892961437	8.98974221601232	9.96257999816461	8.92205011395992	9.21974664272304	9.33454162291887	9.90845557296874	8.4400989259996	9.1614775543365	9.37306261022044	8.76268781427849	8.51316690001402	8.65334184715981	9.78143383636042	9.27223758301435
PPM1B	7.16639	6.49905	6.0632	7.64137	8.01808	7.21582	7.58512	6.72721	6.94348	7.07961	7.71555	6.81617	7.60616	7.52779	7.00149	7.82486	6.08675	6.93256	7.11507	7.40379	6.8745	8.07133	7.39311	8.15712	7.64702	7.7041	7.7576	6.40259	6.43236	6.07194	7.52199	7.5759	8.15848	7.46481	7.51532	6.67183	7.52007	7.93958	7.71788	7.31527	6.90818	7.99741	6.76991	6.38200350866046	7.1672672405551	6.03965018623776	8.09636339958035	5.82408388545793	7.72740195607141	7.50908029655981	5.96344560797962	6.54763568575714	6.88197955853308	7.52133083758784	7.61173091597878	6.96859777199805	7.78901934104369	7.25959877139037	6.63737393778604	8.48534171387598	7.83762981200275	6.91682674249373	8.62167794445691	7.84861072694849	7.87950045939733	7.25811303874089	7.89912563703098	6.43882602917304	6.75408499073331	7.85549912377792	7.31582699884316	6.93163004234678	6.78177364465554	7.87112632991842	7.81597863530162	7.07856900138085
PPME1	7.7104	6.59623	6.03679	9.04875	8.86887	7.84686	7.76912	6.89438	7.86757	7.47402	7.88384	7.66259	7.7565	7.43315	7.95196	8.51868	7.9122	7.96433	7.95483	9.03417	7.99086	8.8511	8.1806	7.35313	8.57935	7.50489	8.39169	6.37998	6.64695	5.7399	8.29319	8.45299	8.04527	7.97142	8.1051	7.78846	8.47772	8.09142	8.22283	8.30512	7.84633	8.45902	7.62252	7.41704035569049	7.08476483413886	7.32651097238812	8.79863580218972	8.0377025105328	8.14460471429137	7.85684137314434	6.54231824220011	8.64497148541048	7.40112360265647	9.3600700011385	9.29851610139184	8.65533941814133	8.45736055017378	9.1660893242387	7.93133238543344	8.40327095390344	8.2797983004724	7.54381189680863	7.91166067729016	8.26768210928986	7.19045085810496	8.59285818130292	7.37641995062182	5.47483163160241	7.35889175936277	8.40374222357303	7.70024302261575	7.93029863260984	7.59370567279492	7.81435109164473	8.38195740304032	7.62964378566256
PPP1R15A	7.1178	7.18596	9.53159	8.21492	7.89519	7.38909	6.99979	6.96725	7.19956	7.04101	6.81914	7.30845	7.22232	6.86336	7.04863	7.06239	7.14377	8.19442	7.85236	7.4647	7.42825	7.48402	6.7443	6.59549	8.0295	6.93287	7.45496	6.33326	6.11683	6.61993	7.47145	7.32603	6.79258	7.24395	7.57929	7.05543	7.81396	6.82839	7.18078	10.0702	8.51729	7.67433	6.48772	7.19575290657722	6.4500814258417	7.46206915256959	7.11652574950042	7.90901911428413	7.33879837332529	8.60162345842453	6.00016642833852	7.6601895754232	6.57665576858279	6.8195202157587	9.09561709820294	8.80252214315884	6.99106037683776	7.53301989085054	7.62136394930895	7.2353839951695	7.00338745476219	6.84758299542757	8.32485954695644	7.26977374097003	6.38208404998015	7.6652207975685	7.22401413352329	6.53557718220394	7.2255199981561	7.16954619261857	6.7116232638122	7.02794822365708	6.53988465545594	6.85001105623087	7.61857401405901	7.41210713219406
PPY	1.96097	2.36522	2.06107	4.04079	3.4996	3.14916	2.99861	3.68484	4.10896	3.44436	3.75337	4.09104	4.12123	3.77688	3.47228	3.69025	4.06534	2.85444	3.67425	3.34145	4.40863	4.20599	3.1189	3.30483	3.64128	4.33174	3.61965	2.09279	2.82846	2.23366	3.54082	4.10316	3.80965	3.13793	3.57853	4.15521	4.1153	3.53585	3.08006	4.03448	4.49488	4.16519	3.6604	4.10107090695682	3.4382152775187	3.00667049207672	4.13944809330364	3.94997869069662	3.61152942246497	3.47076237611138	3.74764929742033	3.48243945042474	3.98653080609432	3.67758685154014	3.25719527745391	2.90014042482426	4.3419295758257	3.49068606730596	3.47196219127237	3.82070283180047	3.13832908248979	4.74123144116651	2.77378805920772	3.85024194308811	3.58998344598227	4.01172692447526	4.47483867781501	4.23661622253931	4.0746580746098	2.97202794165357	3.40909863635817	3.34386924873213	3.83964639230015	3.05373366423696	2.95893136771311	2.45637780330622
PRCC	6.92059	6.83647	6.01069	8.4327	8.57299	7.7092	7.40694	6.94107	7.77535	7.79103	7.75528	7.80738	7.54633	8.10512	7.78726	8.19174	7.39247	7.62778	7.71326	8.45108	7.61094	8.11832	7.37678	7.85918	8.24066	7.78612	8.38199	6.33582	6.58198	6.1138	8.41978	8.23715	7.94455	8.03402	8.06123	7.43595	7.72842	7.68543	8.13686	7.58718	7.05293	8.14724	7.66974	7.30972808650726	7.7966652969341	6.65980658021746	8.65426874015576	7.50610543402184	8.3811444846954	7.90870335252577	7.14894423821288	7.31631263190335	6.71097118551464	7.99690602567598	7.79056787351884	7.76003036451349	8.28514785985186	8.93404473025094	8.09280186666141	8.19729793020501	7.11172139995334	8.73099885079185	7.76970561489142	7.89281309756479	6.99170462226181	8.0066988572217	8.53213550144405	7.22562395691993	6.96020966660448	7.66935848683975	7.08786922020219	6.77063522951189	7.36759481836833	7.48337867401951	8.22538303199651	7.30635182726079
PRH1	1.87841	1.53661	2.28363	2.85784	2.45558	2.17209	3.75305	3.34574	3.29143	1.82639	2.95879	4.23992	2.54404	3.60328	3.99023	3.03504	2.06061	2.27178	2.95639	3.42112	1.63617	3.38174	3.51475	3.99795	1.64168	4.26705	2.60292	2.94906	2.39379	1.99899	2.59435	2.396	3.12697	3.38358	2.63026	3.04477	3.13016	3.83514	3.92071	3.49992	3.05516	2.33157	2.17148	2.13824893630227	1.96356372505287	3.01706676165954	3.12633116537733	2.3060930871204	3.77739742034725	3.84099394509719	2.41530681631648	3.35481244887736	2.29953580401073	2.64368675077308	3.42428721814602	2.05325762848506	3.6581298660433	3.33502911560057	4.34405005704748	2.7838018033098	2.57078638383661	3.54797359074336	4.01728047123272	3.12114209435391	3.08876107497924	3.31394851456792	4.29261541750869	3.43044923998633	3.00137792973717	3.82373420300171	1.49740879981406	3.05185988826776	1.96040163489797	3.25901733303091	3.21656221873968	2.55808734869531
PRKAB1	6.99669	7.9648	6.51451	7.59589	8.01822	7.85106	8.5311	8.33955	8.6748	8.01047	8.62808	7.97032	6.65001	8.35186	8.83733	8.01499	6.62542	7.79554	7.84413	7.61864	7.61936	8.65332	7.97629	8.14852	7.85841	7.53467	8.09547	7.37417	6.87221	6.02123	8.20858	7.37813	8.04455	8.23327	8.74462	7.95831	7.12941	7.83555	7.21473	7.91646	7.99998	8.62811	6.57421	7.35324904777393	7.47001852318084	6.70527720723632	8.31560974017348	6.21579585974573	8.66663408918211	7.96384478138425	7.51923204310128	7.56723590038008	7.41099192366754	7.7952079343431	7.88991958178467	7.46861136459771	8.05419917461665	7.63157020332097	7.3121205179583	8.14997236274374	7.86140610523182	7.2070033030994	8.30389576214376	8.61147100402424	8.09157528154394	9.01688079792113	8.60994041047768	8.78668693461632	6.73662968794811	7.97832370259485	9.98794365524265	8.16178508874421	6.90708102895171	7.87997072373203	8.7150329383439	7.81810512005979
PRKCB	5.60118	4.98102	5.92631	4.92296	6.51844	5.82531	5.0714	6.4361	5.90232	5.30953	6.03112	5.21312	7.21489	6.87621	6.46639	5.17785	5.53034	6.24239	4.93444	5.502	5.44023	5.79099	4.83537	5.22385	6.02424	6.10692	5.82465	4.12367	4.69492	5.00167	4.68266	7.39419	6.29141	6.44537	5.06929	5.43051	5.74757	4.9425	6.0292	5.38271	5.121	6.11706	5.55014	3.95055147294206	5.50136568509043	5.68467761622037	6.26894994203434	5.23563820079102	5.95532719519067	6.69211882787346	5.61004553542381	5.1414096204114	5.66337479048473	6.33993310998155	5.56392222696107	5.43262699231316	6.06465019922771	4.88433189714698	5.4649553101116	5.74449091066109	5.53491468236726	4.85665003671786	5.76694878794616	4.49815091206142	5.53333961207257	5.28684111095413	4.65858494716103	5.99730281854407	6.48386828374432	5.93343371809453	5.21785303204686	5.09888272245487	6.16720040099759	4.67331185441635	5.1640775070691	6.20775846108577
PRKCSH	8.55919	8.2598	7.44477	9.42903	9.56576	8.77001	9.15578	8.7189	9.22225	8.9498	9.20553	9.40421	9.42705	8.71339	9.44589	9.28998	8.37849	9.00787	9.13419	9.58078	9.33809	10.0373	9.36483	9.4282	9.43276	9.20222	9.64202	7.9425	8.35338	7.07134	9.82363	9.44055	9.22056	8.96114	9.38755	9.41601	9.19457	9.40877	8.93268	9.28327	8.94505	9.59016	8.44925	9.13740853471399	8.77297130729597	8.75591048876426	9.58163362101145	8.15608956690397	9.70629757803564	10.5697271677067	8.64900968242403	9.28299613710726	9.07888085535991	9.27099796283967	8.90724843565407	9.50613291464468	9.38702908715913	9.66254813771846	9.44087455216489	9.27260747402191	9.5514918661441	8.89978615653642	10.0918486657806	9.74609639999641	8.55362419699672	9.56539218999069	8.99065037873363	8.47171470974068	8.75940751760566	9.2677789404752	8.53872890260111	8.89393338860102	8.43510564630471	8.36386282861096	9.20661751555019	9.29060473542329
PRKG2	1.95741	1.90174	1.78394	2.94085	3.29198	3.05769	2.81145	3.12881	2.8117	2.78256	3.45251	2.85505	3.21325	2.61059	3.03328	2.72399	2.79397	2.97191	2.98686	2.66127	2.913	3.64644	2.69247	3.53193	3.01469	3.35511	2.97901	1.9222	2.52702	1.8632	3.01098	3.3539	3.08783	3.56375	3.32307	2.80964	3.23581	2.9039	3.21621	3.09861	2.74911	3.17667	2.88138	2.85823416488033	2.68536181766507	2.59434273076329	2.43154384428941	3.11054367586071	3.02866484838798	2.76409588455103	3.32776226078135	2.99126009441683	3.03441745921745	2.4658166212534	2.55742375281774	2.89450118026521	2.78549559683664	2.30664827139189	3.44935967013664	3.35956780687849	3.43662722483409	2.62608435896233	2.92831374836285	3.04732887463469	3.14903503409965	3.03391889961223	3.15500496578268	2.68667852636603	3.46896968127531	2.60641042992555	2.82158364210682	2.28170750755125	2.6460011760119	3.26954583918715	2.90380762622932	3.1891754741097
PRPF6	7.02542	7.64829	6.18324	8.0505	8.11583	7.4276	7.32809	7.73529	8.9025	8.77139	8.1038	8.22545	7.88251	7.88669	8.58403	8.11111	7.36739	7.80069	8.82383	7.77252	7.97869	8.83777	8.8702	7.70474	7.55341	7.28897	7.93767	8.0117	6.93973	6.60932	9.31635	7.77764	8.49953	7.49632	8.64415	8.13948	7.72109	8.02934	7.69987	8.71284	8.6818	8.28408	6.74715	8.18149930597492	7.90378309014557	7.19155852073554	7.65360447778311	7.5096906954746	9.16712768190602	9.32915947055752	7.9319094184327	8.19783641973667	7.86575146675784	7.7120942886743	8.70661240939107	8.66719728267577	8.0000984707374	8.23703077464438	7.70828229546322	7.95604713606268	8.79160955531373	7.63709074657528	8.5553101305885	8.58152310320984	8.11333968991123	8.27091188804939	8.23210020427484	7.9425359014381	6.90593867419442	8.71032137575861	7.40201292585207	8.22459396281674	7.48447855504767	8.56661364713718	8.26823319011729	8.85753201706048
PRR15	9.17245	8.05166	6.62987	8.4557	9.26591	8.8575	9.92419	8.53265	9.41585	9.56706	9.59845	9.00793	7.41726	9.18498	9.73639	9.80961	7.72046	8.64717	8.48162	9.36112	7.85073	10.6178	9.77094	8.14068	8.94408	9.20068	8.64472	7.84828	8.12046	6.64521	9.86279	8.03388	9.63647	8.97509	9.97288	8.59561	8.34733	9.59032	8.70164	8.88602	9.42815	9.7588	7.80468	9.25021038323591	9.06876328824847	7.3063807629807	9.18282888915312	8.0504100221074	9.22867673790384	8.89326407879207	8.21135834112582	8.25322351081269	8.73211714848176	8.05946251572758	9.85525355093773	10.076966472051	9.04568256548477	9.56852156479269	9.38360399880998	9.24058296219181	8.77506945366112	9.13982431784431	9.7583521469434	9.23268032341946	8.93866243882954	9.63876724276916	8.69388970140438	8.67215744478041	7.04650311414542	9.70577242071993	8.8378410751267	9.19066880857014	8.03105064776031	9.33562369197784	9.41057332160452	9.68570222701237
PSAT1	6.91706	3.57297	4.29819	3.92634	6.56703	6.95403	7.22706	4.97877	4.22289	6.35822	3.83437	6.92232	7.87874	6.80255	5.863	6.76627	7.1657	5.86759	6.91585	8.10885	5.84514	8.50955	6.54848	8.02422	7.98389	6.24111	6.31422	6.81354	5.15512	3.85089	7.00667	7.75292	7.9825	7.7891	5.88862	4.34758	8.17726	7.56976	8.63066	6.26681	5.42099	6.27294	8.86064	7.03794021985768	4.86880958257635	6.78692500603154	7.44276582285467	6.49688290885775	7.86052668180542	6.47783012444724	2.935056380556	9.30545496438837	7.04875031030336	7.35376683958314	3.529033997965	6.29769470820243	7.30356133997918	7.62910475691207	1.74286309891555	6.88114477162058	6.35846461437831	8.13876366884477	7.22440199585196	7.18531369153588	5.04876073591585	6.90313347832259	7.25625491008564	5.29843697262997	6.68476965131987	7.38402280863736	4.86497691414561	6.43150643004877	6.64238918309533	8.75242056454238	6.54079890129332	6.17959447008338
PSPH	6.10793	5.526	5.62145	7.14239	6.83372	7.40545	7.19453	6.17309	7.09387	6.7702	6.34275	6.4536	6.53852	7.20495	6.64148	7.51433	7.68641	6.41754	6.96252	7.66477	6.42249	7.71237	6.98961	7.68695	7.94738	6.71619	6.6191	6.83541	5.86407	5.69929	7.32515	7.33281	8.47941	6.79743	7.2062	6.77484	7.27537	8.17785	7.32401	7.10743	7.39915	6.87762	7.17477	5.970259786527	7.87468869473958	6.39999770665987	7.02529675699586	7.04697645388978	7.67463350068896	7.40239587372984	6.43796144971724	7.10598184773928	6.71749499514483	6.48047473889183	7.24320337132958	6.4730539853165	7.93232090241346	6.86599329005615	6.17989954267212	8.25106654196718	6.75895412119471	7.19192388353888	8.02328408362292	7.88686705294359	6.95942543226824	7.54176733527186	8.51306769016257	5.90786997422445	5.76755531409715	7.61193853590294	6.18432425368246	7.43877837210013	6.16375420218298	7.9740851809468	7.28076486793147	7.00125906363874
PTGDR	4.01908	3.59658	3.14219	4.37938	5.91074	4.78338	5.21814	4.4093	4.19194	6.8869	7.53134	4.39176	8.96323	4.15395	4.18326	4.23181	4.63884	5.50001	4.14877	4.04561	6.53985	5.29791	4.41682	4.99462	5.03748	6.07304	4.58318	3.67695	4.46942	4.06656	4.00248	7.70957	5.74647	4.87727	4.67853	4.90948	5.04942	4.23187	4.90988	4.48908	4.16742	4.34587	4.81433	3.7822439054693	4.5301639954588	4.5594416577798	4.52205238237112	4.62243818234763	4.07902127902569	4.19440683412361	4.74314583653023	3.63705459549719	4.59601120758233	4.64660173566312	3.82480846343618	3.57553847090464	8.22931649236275	4.13406524174285	3.25010740526477	4.12928146992191	4.19445577296576	4.01023773637268	4.4521799504801	4.22658412284246	4.2457436795473	4.46889256507704	4.78624872176085	6.79232527007869	5.13541512584732	5.16216020308664	5.48589064396152	4.0829608558194	4.76738279810895	5.15300863960311	4.66596928244713	4.15142629599838
PTGDS	6.41176	6.29907	5.54555	6.72054	7.38356	7.22924	6.96793	7.3983	7.91319	7.88717	7.75378	7.13272	9.14489	6.63816	7.34698	7.72408	7.09097	7.69555	6.5297	7.4858	6.9587	7.59247	7.09574	7.75986	7.40811	7.75959	7.20807	5.81037	6.19958	6.48915	6.62896	8.58551	7.44297	10.573	7.28266	8.31248	7.38956	6.7724	8.03785	7.19227	7.37817	8.49102	7.25223	7.47755991141963	7.14724084369112	7.42561625956355	6.62344718876399	7.00999104815041	7.41151889684329	7.03794511780327	7.66625938114697	7.81292008459528	7.92183582766048	7.99942832004534	7.34959436284564	7.11057250130552	6.58935006347831	6.96534306648919	9.13527297350681	7.30450306789133	8.05101732126695	6.70558680892655	7.42603424066847	6.72728382809979	7.66784264290801	7.60550012780544	6.60446071372564	7.15252260492594	11.2984518523754	8.39824562460332	7.33770090049673	6.97618524302877	8.41335627485065	6.10152811576192	7.25445933014849	7.5210679446129
PTK6	6.61556	6.58184	6.6417	8.10061	7.60236	6.93548	6.82161	7.29325	7.85129	7.20528	7.52872	8.10566	6.38053	7.64782	7.31649	7.6971	7.06818	7.44848	7.07012	7.374	7.31309	7.90802	7.49497	6.96205	6.24074	7.80469	7.98257	7.83509	7.04015	6.67351	8.00821	6.96319	7.27082	6.70312	7.75521	7.66776	7.06216	6.78104	7.6937	7.63592	7.08218	7.5369	6.93029	7.75738793089965	6.88498258994494	7.01229479988667	7.58431157425956	7.01509954840751	7.13942002659369	7.09804998591132	7.37133766991054	7.12871523640582	7.57893580626128	7.28825868143286	6.94873218653317	7.63769528777285	7.33345019197488	8.0437060090686	7.18200545830175	7.10922223418599	7.32739660975073	6.47191325153842	7.51293072440421	7.54440234009846	6.82688923620706	7.04990180297025	7.09925369048484	7.63023933128829	6.73594526541887	7.6737479927178	7.18035766854576	7.17594018962544	6.68285371320983	6.82605949810298	8.57519416731536	7.19861190683555
PTP4A1	7.45991	7.5292	6.39475	8.68894	9.26899	9.37872	8.0848	8.25947	8.40495	8.54407	9.70429	8.42279	8.53681	8.40552	8.49511	8.68048	7.73727	9.16224	8.98078	8.87433	8.12721	9.40887	9.18096	9.26862	9.20691	9.58692	8.96344	7.12409	7.5162	6.96817	8.97575	8.82951	9.98588	8.23465	8.90889	8.01382	9.54668	9.28213	9.15375	9.64231	8.56195	9.95362	8.25703	7.42325218503982	8.63366521668748	7.76401096505578	9.97345187745705	7.30074424737816	9.5446252543402	8.1908839361311	6.9373231036804	7.93481597211566	8.54100629128898	8.11441241336245	9.83362620991293	8.68446016976738	9.39279858139808	8.17818519786112	8.06905977668397	10.0899732670772	9.00234726623994	7.55958918822406	9.84395265641818	9.59555975399449	6.91627948026158	9.02648882361033	8.57393928284628	7.24993533964082	8.22116554277488	10.2246357113686	9.25492656589549	8.57045061848639	8.60645363468039	8.79567878956046	8.69492616284703	8.42099623730899
PTPN3	6.87476	6.15905	6.08089	7.1334	6.97755	6.25429	6.89899	6.91545	6.77216	6.89246	7.05269	6.43739	6.39122	6.58176	7.07719	7.11301	6.45633	6.58296	6.61665	7.11719	6.43124	7.43553	6.35583	6.49971	7.19559	6.85438	7.31625	6.43426	5.99016	4.22229	6.6243	6.59562	7.17622	6.33316	7.03757	6.78394	6.09575	7.40851	6.31509	7.11053	6.70806	7.60656	5.4312	6.12332194923585	6.8383461105848	5.68382515159472	7.22920592048809	4.93394222094648	7.52358119625866	6.51178876506835	5.90374624070905	6.96032713309036	6.23394241741563	6.49794887152489	7.72269310497387	6.25288900964624	7.57091067177225	7.06659333886297	6.98964747796807	7.57919980587314	7.03348614254333	5.90983974107489	7.3736120111416	7.80384520802414	6.31319492723444	6.56758006497659	6.57182331219491	5.57503026652049	6.1992563384101	7.1459075237867	7.00358605167939	6.5577983933367	6.11112261348319	7.47441380261854	7.27538823905021	6.13591600565997
PTPRK	7.30585	6.91091	5.48285	7.31326	8.14279	7.0859	7.04945	7.14493	7.20776	7.66838	8.28779	7.6036	7.26436	7.2348	7.30371	7.91697	6.74633	7.62358	7.36949	7.87728	7.22833	7.5622	7.8717	6.87359	7.86748	7.54706	7.50882	6.81994	6.46006	5.67639	8.25583	7.83434	8.38504	6.52574	7.25129	7.3245	8.28091	8.44547	6.93727	7.76181	7.38347	8.14348	6.37301	6.03030432255282	7.50334526209157	5.34432969001177	8.85759609909575	6.89810525864907	8.39073262984155	7.43041951853104	6.33786909554402	6.55780224678224	6.98158840996	7.08264155373145	8.61921959319869	7.46603471523646	7.96531533432278	7.50595250512483	7.5879458032739	8.01950232130445	7.59590881155279	6.60627384878954	8.3144418731051	8.33811255739218	6.74623014107188	7.43294970019385	7.73232028079485	6.67487131204364	6.38429857123464	7.67466553214335	7.54458593883918	6.45709587917777	8.05117454455564	8.23874192020869	7.50829003336153	7.63083045592424
PTTG3P	1.96422	0.70711	1.60395	0.927014	1.9355	3.05878	1.2172	1.03375	1.61359	1.4171	1.84361	1.42546	1.08054	2.90765	1.5519	2.05307	1.18736	1.16089	1.17225	1.91739	2.21306	0.763274	1.47744	2.23221	1.6243	1.16146	1.4115	1.60233	2.50291	1.5476	1.6549	1.51141	0.967708	1.56299	1.47956	2.25626	1.60054	1.05656	0.943947	2.34109	0.812353	2.11038	1.60338	1.26506702330131	1.16192348743897	0.966755739663647	2.20370539846314	0.888416023923873	1.46384103830345	0.996765034801119	1.1151278769957	1.27354604445961	0.615649133142858	1.2949367902425	0.564163228717088	1.5826009992105	1.91322915969328	1.82411357402574	1.45640311214813	1.65353498760949	2.169853711459	1.21368844825729	1.46621301764014	1.78786844180856	1.56909896298628	1.52717610647449	1.8731523685476	1.001723652238	0.918564847257621	2.29455972011504	1.18207994533173	1.96164544380098	3.49219462637928	1.86003671809767	1.94929183196148	0.907424057431907
PUM2	8.34703	7.32165	7.20212	8.12929	9.21152	8.45066	8.43781	7.83637	8.05765	8.05297	8.64643	8.22734	8.79319	8.39997	8.4524	8.76315	7.54166	7.47089	8.30886	8.67897	8.00474	9.46438	8.52691	9.02078	8.80502	7.85623	9.05402	7.71872	7.08095	6.94138	8.6731	8.51463	8.97597	8.30241	8.68002	8.06762	8.291	8.88454	8.31738	8.35073	8.22464	9.08744	7.49928	7.26467837899825	8.34195596613518	6.55216547091706	9.07830033520017	7.50127869742117	9.28190756966674	8.82312384259058	6.99456506856686	7.85040398020629	7.36188713317628	7.94623568062465	8.75342806046814	8.0173506712137	8.89281962471302	8.0433179706819	7.76650206184881	9.34626375557819	9.02335870050284	8.06314473450746	9.57951980058475	9.25352340033461	8.52028442801339	8.29332348590821	8.78518460635457	7.23599912671762	6.8543866164593	8.56180681433835	7.84431965083955	8.3986821500925	7.95541135516617	8.9304778295695	8.60743225880439	8.69146064128266
